"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"2925","collision",2019-06-28,2020-06-01 06:05:00,"kirov",2,3,0,1,"part_closed",30.267795,59.851794,"local","wet","clouds"
"2926","passenger_fall",2019-06-28,2020-06-01 07:55:00,"nevski",1,2,0,1,"open",30.481052,59.908351,"local","dry","clouds"
"2927","rollover",2019-06-28,2020-06-01 10:28:00,"kalin",1,1,0,1,"open",30.39387,59.978578,"local","dry","clear"
"2928","collision",2019-06-28,2020-06-01 13:20:00,"mosk",2,2,0,1,"part_closed",30.352038,59.872963,"local","dry","clear"
"2929","obstacle_hit",2019-06-28,2020-06-01 13:40:00,"primorsk",1,1,0,1,"open",30.243022,59.984617,"local","dry","clear"
"2930","passenger_fall",2019-06-28,2020-06-01 14:00:00,"mosk",1,2,0,1,"part_closed",30.321032,59.854709,"local","dry","clear"
"2931","pedestrian_hit",2019-06-28,2020-06-01 14:15:00,"center",1,2,0,1,"part_closed",30.383399,59.924205,"local","unknown","clear"
"2932","collision",2019-06-28,2020-06-01 14:25:00,"krasnosel",2,3,0,1,"open",30.23033,59.857984,"local","dry","clear"
"2933","collision",2019-06-28,2020-06-01 14:40:00,"krasnosel",2,2,0,1,"open",30.169916,59.86328,"local","dry","clear"
"2934","obstacle_hit",2019-06-28,2020-06-01 15:15:00,"kalin",1,1,0,1,"part_closed",30.400425,60.048866,"local","dry","clear"
"2935","collision",2019-06-28,2020-06-01 16:05:00,"vasil",2,2,0,1,"open",30.270016,59.947468,"local","dry","clear"
"2936","collision",2019-06-28,2020-06-01 16:55:00,"frunz",3,3,0,1,"part_closed",30.369515,59.881853,"local","dry","clear"
"2937","pedestrian_hit",2019-06-28,2020-06-01 17:50:00,"kolpino",1,2,0,1,"open",30.586989,59.742569,"local","dry","clear"
"2938","collision",2019-06-28,2020-06-01 18:50:00,"petrodvorts",2,2,0,1,"part_closed",29.851999,59.894319,"local","dry","clear"
"2939","pedestrian_hit",2019-06-28,2020-06-01 19:30:00,"kirov",1,2,0,1,"open",30.234708,59.904402,"local","dry","clear"
"2940","collision",2019-06-28,2020-06-01 21:45:00,"petrograd",2,2,0,1,"part_closed",30.303254,59.949396,"local","dry","clear"
"2941","pedestrian_hit",2019-06-28,2020-06-01 22:50:00,"center",1,2,0,1,"part_closed",30.34794,59.934102,"local","unknown","unknown"
"2942","collision",2019-06-29,2020-06-01 00:15:00,"vyborg",2,2,0,1,"part_closed",30.33764,59.96573,"local","unknown","clear"
"2943","other",2019-06-29,2020-06-01 10:50:00,"vasil",2,2,0,1,"open",30.262892,59.952776,"local","dry","clear"
"2944","collision",2019-06-29,2020-06-01 11:57:00,"kirov",2,2,0,1,"part_closed",30.280477,59.851794,"local","dry","clear"
"2945","pedestrian_hit",2019-06-29,2020-06-01 13:00:00,"nevski",1,2,0,1,"open",30.460485,59.869161,"not_specified","dry","clear"
"2946","rollover",2019-06-29,2020-06-01 13:45:00,"kalin",2,2,0,1,"part_closed",30.376832,59.981321,"local","dry","clear"
"2947","collision",2019-06-29,2020-06-01 13:59:00,"mosk",2,3,0,1,"open",30.339872,59.901454,"local","dry","clear"
"2948","bicycle_hit",2019-06-29,2020-06-01 14:05:00,"krasnosel",2,2,0,1,"open",30.140197,59.834605,"local","dry","clear"
"2949","bicycle_hit",2019-06-29,2020-06-01 14:20:00,"kurort",2,2,0,1,"open",29.975939,60.103847,"local","unknown","unknown"
"2950","collision",2019-06-29,2020-06-01 15:10:00,"krasnogvard",2,3,0,1,"part_closed",30.407903,59.958953,"local","unknown","clear"
"2951","pedestrian_hit",2019-06-29,2020-06-01 15:30:00,"kalin",1,2,0,1,"part_closed",30.411025,60.01254,"not_specified","dry","clear"
"2952","collision",2019-06-29,2020-06-01 16:00:00,"mosk",2,3,0,1,"open",30.367434,59.844319,"local","dry","clear"
"2953","collision",2019-06-29,2020-06-01 16:05:00,"vyborg",4,9,0,5,"part_closed",30.260489,60.110937,"local","unknown","unknown"
"2954","collision",2019-06-29,2020-06-01 16:50:00,"kurort",2,3,0,1,"part_closed",29.989951,60.144587,"local","dry","clear"
"2955","collision",2019-06-29,2020-06-01 18:30:00,"primorsk",2,4,0,2,"open",30.2336,59.9964,"local","dry","clouds"
"2956","obstacle_hit",2019-06-29,2020-06-01 19:45:00,"petrodvorts",1,3,1,2,"part_closed",30.06825,59.851648,"local","dry","clear"
"2957","collision",2019-06-29,2020-06-01 19:45:00,"center",2,2,0,1,"part_closed",30.333617,59.94391,"local","dry","clear"
"2958","collision",2019-06-29,2020-06-01 20:15:00,"center",3,4,0,1,"part_closed",30.376543,59.939246,"local","dry","clear"
"2959","collision",2019-06-29,2020-06-01 21:05:00,"kurort",2,2,0,1,"open",29.855229,60.163392,"local","unknown","clouds"
"2960","obstacle_hit",2019-06-29,2020-06-01 22:10:00,"pushkin",1,1,1,0,"open",30.4656,59.6431,"not_specified","dry","clouds"
"2961","collision",2019-06-30,2020-06-01 00:20:00,"vyborg",2,2,0,2,"part_closed",30.353122,59.994024,"local","unknown","unknown"
"2962","pedestrian_hit",2019-06-30,2020-06-01 00:55:00,"kirov",1,2,1,0,"part_closed",30.275981,59.896671,"local","dry","clouds"
"2963","collision",2019-06-30,2020-06-01 08:25:00,"center",2,2,0,1,"part_closed",30.348176,59.937381,"local","dry","clear"
"2964","pedestrian_hit",2019-06-30,2020-06-01 10:20:00,"admiral",1,2,0,1,"open",30.30834,59.92627,"local","dry","clear"
"2965","collision",2019-06-30,2020-06-01 10:55:00,"nevski",2,2,0,1,"part_closed",30.48485,59.84281,"local","unknown","clear"
"2966","hit_run",2019-06-30,2020-06-01 11:35:00,"nevski",5,7,0,3,"part_closed",30.458361,59.901336,"local","dry","clear"
"2967","bicycle_hit",2019-06-30,2020-06-01 12:00:00,"kalin",2,2,0,1,"open",30.366222,59.980087,"local","dry","clear"
"2968","collision",2019-06-30,2020-06-01 12:15:00,"primorsk",2,3,0,1,"open",30.24931,60.016609,"local","dry","clear"
"2969","collision",2019-06-30,2020-06-01 14:00:00,"nevski",2,4,0,3,"part_closed",30.469047,59.903359,"local","unknown","clear"
"2970","pedestrian_hit",2019-06-30,2020-06-01 14:10:00,"kirov",1,2,0,1,"open",30.189646,59.825795,"not_specified","dry","clear"
"2971","collision",2019-06-30,2020-06-01 14:55:00,"vyborg",2,3,0,1,"part_closed",30.335312,59.984477,"local","unknown","clear"
"2972","passenger_fall",2019-06-30,2020-06-01 17:00:00,"mosk",1,2,0,1,"open",30.324519,59.801401,"local","dry","clear"
"2973","pedestrian_hit",2019-06-30,2020-06-01 17:30:00,"primorsk",1,2,0,1,"open",30.251348,60.017205,"local","dry","clear"
"2974","collision",2019-06-30,2020-06-01 17:45:00,"kalin",2,3,0,2,"part_closed",30.382411,59.979367,"local","dry","clear"
"2975","collision",2019-06-30,2020-06-01 18:10:00,"kolpino",2,4,0,1,"part_closed",30.530545,59.748823,"local","dry","clear"
"2976","collision",2019-06-30,2020-06-01 19:50:00,"nevski",2,2,0,1,"open",30.464777,59.889793,"local","unknown","clouds"
"2977","pedestrian_hit",2019-06-30,2020-06-01 20:00:00,"frunz",1,2,0,1,"open",30.426335,59.851794,"local","unknown","unknown"
"2978","collision",2019-06-30,2020-06-01 21:20:00,"primorsk",3,3,0,3,"part_closed",30.20177,59.9975,"local","dry","clear"
"2979","bicycle_hit",2019-06-30,2020-06-01 23:40:00,"vyborg",2,2,0,1,"part_closed",30.272387,60.068128,"local","dry","clouds"
"2980","hit_run",2019-07-01,2020-06-01 00:45:00,"pushkin",3,3,0,1,"part_closed",30.3906,59.7531,"local","dry","clear"
"2981","pedestrian_hit",2019-07-01,2020-06-01 09:10:00,"center",1,2,0,1,"part_closed",30.357306,59.931592,"local","unknown","unknown"
"2982","off_road",2019-07-01,2020-06-01 10:20:00,"kurort",1,3,0,3,"part_closed",29.959245,60.165383,"other","dry","clear"
"2983","pedestrian_hit",2019-07-01,2020-06-01 11:50:00,"kronshtadt",1,2,0,1,"part_closed",29.72291,60.009461,"local","dry","clear"
"2984","pedestrian_hit",2019-07-01,2020-06-01 13:50:00,"petrograd",1,2,0,1,"open",30.298834,59.966257,"local","dry","clear"
"2985","collision",2019-07-01,2020-06-01 13:50:00,"vasil",2,5,0,2,"open",30.265532,59.934011,"local","dry","clear"
"2986","passenger_fall",2019-07-01,2020-06-01 14:05:00,"kirov",2,3,0,1,"open",30.244213,59.84219,"local","dry","clear"
"2987","collision",2019-07-01,2020-06-01 14:10:00,"krasnosel",2,6,0,5,"part_closed",30.172448,59.802404,"federal","dry","clear"
"2988","collision",2019-07-01,2020-06-01 14:20:00,"mosk",3,3,0,1,"part_closed",30.304155,59.836848,"local","dry","clear"
"2989","pedestrian_hit",2019-07-01,2020-06-01 16:15:00,"pushkin",1,2,0,1,"open",30.405414,59.704353,"not_specified","dry","clear"
"2990","pedestrian_hit",2019-07-01,2020-06-01 16:30:00,"nevski",1,2,0,1,"open",30.468403,59.911616,"not_specified","dry","clear"
"2991","collision",2019-07-01,2020-06-01 16:52:00,"nevski",2,5,0,3,"part_closed",30.473295,59.898812,"local","dry","clear"
"2992","bicycle_hit",2019-07-01,2020-06-01 17:05:00,"kalin",2,2,0,1,"part_closed",30.367756,60.001105,"not_specified","unknown","clear"
"2993","collision",2019-07-01,2020-06-01 18:05:00,"nevski",2,3,0,1,"part_closed",30.458264,59.863511,"local","dry","clear"
"2994","collision",2019-07-01,2020-06-01 19:40:00,"nevski",2,2,0,1,"part_closed",30.466118,59.906468,"local","dry","clear"
"2995","collision",2019-07-01,2020-06-01 20:00:00,"admiral",3,4,0,1,"part_closed",30.313876,59.913117,"local","dry","clear"
"2996","pedestrian_hit",2019-07-01,2020-06-01 20:35:00,"krasnogvard",1,2,0,1,"part_closed",30.415456,59.953452,"local","unknown","unknown"
"2997","pedestrian_hit",2019-07-01,2020-06-01 22:30:00,"vyborg",1,2,0,1,"part_closed",30.320377,60.051507,"not_specified","dry","clear"
"2998","pedestrian_hit",2019-07-02,2020-06-01 01:40:00,"nevski",1,2,0,1,"open",30.47807,59.872678,"not_specified","dry","clear"
"2999","collision",2019-07-02,2020-06-01 02:30:00,"mosk",2,3,0,1,"open",30.272033,59.797396,"not_specified","dry","clear"
"3000","hit_run",2019-07-02,2020-06-01 06:20:00,"kirov",3,2,0,1,"open",30.26315,59.842567,"local","dry","clear"
"3001","pedestrian_hit",2019-07-02,2020-06-01 08:23:00,"krasnogvard",1,2,0,1,"part_closed",30.490783,59.959952,"local","unknown","unknown"
"3002","bicycle_hit",2019-07-02,2020-06-01 09:12:00,"frunz",2,2,0,1,"part_closed",30.372026,59.866684,"not_specified","dry","clear"
"3003","collision",2019-07-02,2020-06-01 09:40:00,"vyborg",2,3,0,1,"open",30.250103,60.060611,"local","dry","clear"
"3004","pedestrian_hit",2019-07-02,2020-06-01 11:00:00,"kolpino",1,2,0,1,"open",30.610775,59.74191,"local","dry","clear"
"3005","pedestrian_hit",2019-07-02,2020-06-01 11:50:00,"vasil",1,2,0,1,"open",30.3054,59.944136,"local","dry","clear"
"3006","collision",2019-07-02,2020-06-01 12:40:00,"kirov",2,3,0,1,"part_closed",30.218132,59.833603,"local","dry","clear"
"3007","bicycle_hit",2019-07-02,2020-06-01 15:30:00,"kirov",2,2,0,1,"open",30.282601,59.901798,"local","dry","clear"
"3008","collision",2019-07-02,2020-06-01 15:30:00,"krasnogvard",3,4,0,1,"open",30.43538,59.953125,"local","unknown","unknown"
"3009","collision",2019-07-02,2020-06-01 15:30:00,"krasnosel",2,2,0,1,"open",30.169659,59.800958,"federal","wet","clouds"
"3010","collision",2019-07-02,2020-06-01 16:55:00,"vasil",3,2,0,1,"open",30.254395,59.952459,"local","dry","clear"
"3011","pedestrian_hit",2019-07-02,2020-06-01 19:00:00,"nevski",1,2,0,1,"open",30.489882,59.927635,"not_specified","dry","clear"
"3012","collision",2019-07-02,2020-06-01 19:00:00,"krasnogvard",2,3,0,1,"part_closed",30.407495,59.952303,"local","dry","clear"
"3013","pedestrian_hit",2019-07-02,2020-06-01 19:10:00,"primorsk",1,2,0,1,"open",30.29774,60.004935,"not_specified","dry","clear"
"3014","collision",2019-07-02,2020-06-01 23:40:00,"nevski",2,2,0,1,"part_closed",30.48264,59.906796,"local","wet","rain"
"3015","obstacle_hit",2019-07-03,2020-06-01 01:30:00,"nevski",1,2,0,2,"open",30.465281,59.88624,"local","wet","rain"
"3016","pedestrian_hit",2019-07-03,2020-06-01 01:55:00,"primorsk",1,2,0,1,"open",30.308479,59.992108,"local","wet","clouds"
"3017","collision",2019-07-03,2020-06-01 06:45:00,"mosk",2,3,0,2,"part_closed",30.325495,59.784311,"local","dry","clear"
"3018","passenger_fall",2019-07-03,2020-06-01 06:55:00,"primorsk",1,2,0,1,"open",30.214376,59.98745,"local","dry","clouds"
"3019","collision",2019-07-03,2020-06-01 13:00:00,"frunz",2,2,0,1,"part_closed",30.384514,59.850899,"local","dry","clear"
"3020","collision",2019-07-03,2020-06-01 14:00:00,"nevski",5,4,1,1,"closed",30.423803,59.868682,"local","dry","clouds"
"3021","hit_run",2019-07-03,2020-06-01 17:00:00,"frunz",2,3,0,1,"part_closed",30.407495,59.84447,"local","wet","clouds"
"3022","passenger_fall",2019-07-03,2020-06-01 20:00:00,"vyborg",1,3,0,1,"part_closed",30.356995,60.014577,"local","wet","unknown"
"3023","obstacle_hit",2019-07-04,2020-06-01 00:20:00,"frunz",1,3,0,3,"open",30.398097,59.853173,"local","wet","rain"
"3024","collision",2019-07-04,2020-06-01 08:20:00,"vyborg",3,2,0,1,"part_closed",30.226843,60.052829,"local","wet","clouds"
"3025","collision",2019-07-04,2020-06-01 08:25:00,"admiral",2,3,0,2,"open",30.307707,59.915596,"local","dry","clear"
"3026","pedestrian_hit",2019-07-04,2020-06-01 12:45:00,"vasil",1,2,0,1,"open",30.265135,59.945974,"local","dry","clear"
"3027","collision",2019-07-04,2020-06-01 14:22:00,"admiral",2,3,0,1,"open",30.31792,59.921162,"local","dry","clear"
"3028","pedestrian_hit",2019-07-04,2020-06-01 15:35:00,"center",1,2,0,1,"part_closed",30.327941,59.930576,"not_specified","dry","clear"
"3029","obstacle_hit",2019-07-04,2020-06-01 16:10:00,"kurort",1,2,0,1,"open",30.152906,60.118718,"not_specified","dry","clouds"
"3030","passenger_fall",2019-07-04,2020-06-01 18:15:00,"mosk",1,2,0,1,"part_closed",30.323639,59.81668,"local","dry","clear"
"3031","pedestrian_hit",2019-07-04,2020-06-01 19:00:00,"vyborg",1,2,0,1,"open",30.345569,60.038039,"local","dry","clear"
"3032","pedestrian_hit",2019-07-04,2020-06-01 20:00:00,"krasnosel",1,2,0,1,"part_closed",30.179851,59.84247,"local","dry","clear"
"3033","pedestrian_hit",2019-07-04,2020-06-01 20:35:00,"kurort",1,2,0,1,"open",29.974812,60.097077,"not_specified","unknown","unknown"
"3034","collision",2019-07-04,2020-06-01 21:50:00,"petrograd",2,3,0,2,"part_closed",30.251262,59.975545,"local","dry","clear"
"3035","collision",2019-07-05,2020-06-01 04:20:00,"vyborg",2,3,0,1,"part_closed",30.32071,60.032755,"local","unknown","clear"
"3036","rollover",2019-07-05,2020-06-01 05:10:00,"petrodvorts",1,1,0,1,"open",29.8936,59.855,"not_specified","dry","clear"
"3037","passenger_fall",2019-07-05,2020-06-01 08:10:00,"krasnosel",1,2,0,1,"open",30.183349,59.836616,"local","dry","clouds"
"3038","collision",2019-07-05,2020-06-01 08:25:00,"krasnogvard",4,4,0,1,"part_closed",30.404835,59.942626,"local","dry","clear"
"3039","obstacle_hit",2019-07-05,2020-06-01 09:15:00,"pushkin",1,2,0,1,"open",30.360997,59.73189,"local","dry","clear"
"3040","hit_run",2019-07-05,2020-06-01 09:30:00,"kolpino",3,2,0,1,"part_closed",30.462277,59.811307,"local","dry","clear"
"3041","pedestrian_hit",2019-07-05,2020-06-01 10:00:00,"kalin",1,2,0,1,"open",30.426121,60.016583,"not_specified","dry","clear"
"3042","collision",2019-07-05,2020-06-01 10:55:00,"mosk",2,2,0,1,"part_closed",30.292075,59.862326,"private","dry","clouds"
"3043","collision",2019-07-05,2020-06-01 10:58:00,"primorsk",2,2,0,1,"open",30.238903,60.025225,"local","dry","clear"
"3044","pedestrian_hit",2019-07-05,2020-06-01 14:20:00,"pushkin",1,2,0,1,"open",30.399674,59.737828,"local","wet","clouds"
"3045","collision",2019-07-05,2020-06-01 14:30:00,"petrodvorts",2,7,0,6,"part_closed",29.858029,59.894335,"local","dry","clouds"
"3046","bicycle_hit",2019-07-05,2020-06-01 15:50:00,"krasnogvard",2,2,0,1,"open",30.403837,59.927286,"local","wet","clouds"
"3047","pedestrian_hit",2019-07-05,2020-06-01 16:00:00,"center",1,2,0,1,"part_closed",30.367552,59.945179,"local","wet","clouds"
"3048","collision",2019-07-05,2020-06-01 17:50:00,"vyborg",5,5,0,1,"part_closed",30.329679,59.998493,"local","dry","clouds"
"3049","bicycle_hit",2019-07-05,2020-06-01 18:25:00,"vasil",2,2,0,1,"open",30.236177,59.955601,"local","wet","rain"
"3050","obstacle_hit",2019-07-05,2020-06-01 19:10:00,"kalin",1,1,0,1,"part_closed",30.375631,59.990981,"local","wet","rain"
"3051","collision",2019-07-05,2020-06-01 19:10:00,"nevski",2,3,0,1,"open",30.500407,59.834573,"local","wet","clouds"
"3052","collision",2019-07-05,2020-06-01 19:20:00,"center",2,3,0,2,"part_closed",30.359387,59.948956,"local","unknown","rain"
"3053","pedestrian_hit",2019-07-05,2020-06-01 19:55:00,"admiral",1,2,0,1,"open",30.312889,59.912374,"local","wet","clouds"
"3054","collision",2019-07-05,2020-06-01 21:50:00,"nevski",2,3,0,1,"open",30.445379,59.87586,"local","wet","clouds"
"3055","collision",2019-07-06,2020-06-01 09:00:00,"kurort",4,5,0,2,"open",29.965446,60.075076,"federal","dry","clouds"
"3056","collision",2019-07-06,2020-06-01 10:00:00,"kalin",2,2,0,1,"part_closed",30.397507,59.987719,"local","unknown","unknown"
"3057","bicycle_hit",2019-07-06,2020-06-01 11:05:00,"petrograd",2,2,0,1,"part_closed",30.325656,59.95125,"local","unknown","clouds"
"3058","passenger_fall",2019-07-06,2020-06-01 12:05:00,"frunz",1,2,0,1,"part_closed",30.380791,59.830179,"local","dry","clouds"
"3059","pedestrian_hit",2019-07-06,2020-06-01 18:00:00,"mosk",1,2,0,1,"open",30.351287,59.851847,"not_specified","dry","clouds"
"3060","pedestrian_hit",2019-07-06,2020-06-01 18:20:00,"kronshtadt",1,2,0,1,"open",29.760182,59.991877,"not_specified","dry","clear"
"3061","bicycle_hit",2019-07-06,2020-06-01 18:35:00,"primorsk",2,2,0,1,"open",30.284972,60.004592,"local","dry","clear"
"3062","collision",2019-07-06,2020-06-01 19:20:00,"kalin",2,3,0,1,"part_closed",30.398891,60.01277,"local","dry","clear"
"3063","collision",2019-07-07,2020-06-01 00:17:00,"vasil",3,4,0,4,"open",30.261369,59.943287,"local","dry","clear"
"3064","pedestrian_hit",2019-07-07,2020-06-01 00:20:00,"krasnosel",1,2,0,1,"open",30.079912,59.723394,"local","dry","clear"
"3065","pedestrian_hit",2019-07-07,2020-06-01 00:22:00,"mosk",1,2,0,1,"open",30.315506,59.846178,"local","dry","clouds"
"3066","collision",2019-07-07,2020-06-01 02:02:00,"kirov",2,2,0,1,"open",30.266637,59.851804,"local","dry","clouds"
"3067","collision",2019-07-07,2020-06-01 02:10:00,"center",2,4,0,3,"part_closed",30.355439,59.943196,"local","unknown","clouds"
"3068","collision",2019-07-07,2020-06-01 02:20:00,"pushkin",2,2,0,1,"part_closed",30.395222,59.817662,"federal","dry","clouds"
"3069","collision",2019-07-07,2020-06-01 02:30:00,"petrodvorts",2,3,0,2,"part_closed",29.792991,59.911051,"local","dry","clear"
"3070","collision",2019-07-07,2020-06-01 02:39:00,"center",2,3,0,3,"part_closed",30.332673,59.933033,"local","unknown","unknown"
"3071","collision",2019-07-07,2020-06-01 03:15:00,"vasil",2,4,0,2,"open",30.268793,59.948564,"local","dry","clear"
"3072","off_road",2019-07-07,2020-06-01 04:00:00,"krasnosel",1,3,0,3,"open",30.118589,59.78329,"local","dry","clear"
"3073","hit_run",2019-07-07,2020-06-01 09:15:00,"kurort",2,2,0,1,"part_closed",29.793227,60.177006,"local","unknown","clouds"
"3074","pedestrian_hit",2019-07-07,2020-06-01 09:45:00,"vyborg",1,2,0,1,"part_closed",30.324347,60.036329,"not_specified","dry","clear"
"3075","collision",2019-07-07,2020-06-01 11:35:00,"mosk",5,6,0,1,"open",30.350311,59.876953,"local","dry","clear"
"3076","obstacle_hit",2019-07-07,2020-06-01 14:00:00,"nevski",1,1,0,1,"open",30.396574,59.91914,"local","dry","clear"
"3077","collision",2019-07-07,2020-06-01 15:15:00,"krasnosel",2,3,0,1,"part_closed",30.083592,59.824781,"local","dry","clear"
"3078","collision",2019-07-07,2020-06-01 15:40:00,"krasnogvard",2,3,0,1,"part_closed",30.4635,59.959264,"local","dry","clear"
"3079","bicycle_hit",2019-07-07,2020-06-01 17:40:00,"krasnogvard",2,2,0,1,"part_closed",30.403998,59.927302,"local","dry","clear"
"3080","pedestrian_hit",2019-07-07,2020-06-01 18:30:00,"nevski",1,2,0,1,"open",30.498723,59.83957,"not_specified","dry","clear"
"3081","passenger_fall",2019-07-07,2020-06-01 18:40:00,"krasnogvard",1,2,0,1,"open",30.438673,59.95992,"local","unknown","unknown"
"3082","collision",2019-07-07,2020-06-01 20:10:00,"center",2,4,0,2,"part_closed",30.367681,59.932033,"local","dry","clear"
"3083","pedestrian_hit",2019-07-07,2020-06-01 20:25:00,"kalin",1,2,0,1,"open",30.389707,59.980307,"not_specified","dry","clear"
"3084","bicycle_hit",2019-07-07,2020-06-01 21:07:00,"petrograd",2,2,0,1,"open",30.298909,59.957723,"local","dry","clear"
"3085","collision",2019-07-07,2020-06-01 21:45:00,"center",2,4,0,2,"part_closed",30.335119,59.934317,"local","unknown","clear"
"3086","pedestrian_hit",2019-07-07,2020-06-01 21:53:00,"frunz",1,2,0,1,"part_closed",30.379021,59.856158,"local","unknown","unknown"
"3087","pedestrian_hit",2019-07-07,2020-06-01 22:40:00,"krasnogvard",1,2,0,1,"open",30.443019,59.968018,"not_specified","dry","clear"
"3088","obstacle_hit",2019-07-08,2020-06-01 08:35:00,"nevski",2,2,0,1,"open",30.478349,59.85501,"local","dry","clear"
"3089","collision",2019-07-08,2020-06-01 09:52:00,"center",2,5,0,3,"part_closed",30.399127,59.951508,"local","dry","clear"
"3090","bicycle_hit",2019-07-08,2020-06-01 12:00:00,"pushkin",2,2,0,1,"part_closed",30.415437,59.707558,"not_specified","dry","clear"
"3091","collision",2019-07-08,2020-06-01 12:20:00,"krasnosel",2,3,0,1,"open",30.134211,59.780963,"local","dry","clear"
"3092","pedestrian_hit",2019-07-08,2020-06-01 13:23:00,"krasnogvard",1,2,0,1,"open",30.493948,59.935656,"local","dry","clear"
"3093","collision",2019-07-08,2020-06-01 13:30:00,"vyborg",2,2,0,1,"part_closed",30.313897,60.042271,"local","dry","clouds"
"3094","pedestrian_hit",2019-07-08,2020-06-01 14:30:00,"nevski",1,2,0,1,"open",30.500665,59.841236,"local","dry","clear"
"3095","pedestrian_hit",2019-07-08,2020-06-01 15:40:00,"center",1,2,0,1,"part_closed",30.366683,59.930323,"local","dry","clear"
"3096","obstacle_hit",2019-07-08,2020-06-01 15:50:00,"kolpino",1,2,1,1,"open",30.671983,59.774007,"local","dry","clear"
"3097","pedestrian_hit",2019-07-08,2020-06-01 16:45:00,"nevski",1,2,0,1,"open",30.491599,59.895158,"local","dry","clear"
"3098","collision",2019-07-08,2020-06-01 17:00:00,"admiral",2,2,0,1,"open",30.319262,59.917236,"local","dry","clear"
"3099","collision",2019-07-08,2020-06-01 17:20:00,"nevski",3,2,0,1,"open",30.462813,59.891402,"local","dry","clear"
"3100","hit_run",2019-07-08,2020-06-01 17:30:00,"kurort",2,3,0,1,"part_closed",29.987794,60.132321,"federal","unknown","clouds"
"3101","pedestrian_hit",2019-07-08,2020-06-01 17:40:00,"kalin",1,2,0,1,"part_closed",30.374429,59.954822,"local","dry","clear"
"3102","pedestrian_hit",2019-07-08,2020-06-01 18:00:00,"primorsk",1,2,0,1,"open",30.141978,60.031383,"local","dry","clear"
"3103","collision",2019-07-08,2020-06-01 18:35:00,"mosk",2,2,0,1,"open",30.348433,59.842605,"local","dry","clear"
"3104","collision",2019-07-08,2020-06-01 19:00:00,"petrograd",3,4,0,1,"part_closed",30.274576,59.96239,"local","dry","clear"
"3105","passenger_fall",2019-07-08,2020-06-01 19:05:00,"primorsk",1,2,0,1,"open",30.304542,59.987032,"local","dry","clear"
"3106","bicycle_hit",2019-07-08,2020-06-01 19:10:00,"nevski",2,2,0,1,"open",30.470506,59.919613,"local","wet","clouds"
"3107","collision",2019-07-08,2020-06-01 19:25:00,"frunz",2,2,0,1,"part_closed",30.362552,59.908168,"local","dry","clouds"
"3108","collision",2019-07-08,2020-06-01 20:25:00,"mosk",2,3,0,1,"open",30.319734,59.878956,"local","dry","clouds"
"3109","pedestrian_hit",2019-07-08,2020-06-01 20:30:00,"center",1,2,0,1,"part_closed",30.361286,59.945216,"local","dry","clear"
"3110","collision",2019-07-08,2020-06-01 21:00:00,"vyborg",2,3,0,1,"open",30.351137,59.985851,"local","dry","clear"
"3111","collision",2019-07-08,2020-06-01 21:00:00,"kalin",2,2,0,1,"part_closed",30.371715,60.022008,"local","dry","clouds"
"3112","pedestrian_hit",2019-07-08,2020-06-01 21:35:00,"petrograd",1,2,0,1,"open",30.30967,59.967803,"local","dry","clear"
"3113","collision",2019-07-08,2020-06-01 23:15:00,"petrograd",3,3,0,2,"part_closed",30.317352,59.959898,"local","wet","rain"
"3114","collision",2019-07-08,2020-06-01 23:30:00,"vasil",2,3,0,1,"open",30.286109,59.945345,"local","wet","rain"
"3115","collision",2019-07-08,2020-06-01 23:30:00,"vasil",2,3,0,1,"open",30.263343,59.933339,"local","wet","clouds"
"3116","collision",2019-07-09,2020-06-01 00:20:00,"nevski",2,3,0,2,"part_closed",30.490655,59.892312,"local","unknown","unknown"
"3117","collision",2019-07-09,2020-06-01 00:25:00,"petrograd",4,4,0,2,"part_closed",30.290658,59.970842,"local","wet","clouds"
"3118","collision",2019-07-09,2020-06-01 02:00:00,"nevski",2,4,0,3,"part_closed",30.449982,59.877777,"local","unknown","clouds"
"3119","collision",2019-07-09,2020-06-01 07:10:00,"nevski",2,3,0,1,"open",30.451087,59.861163,"local","unknown","clouds"
"3120","collision",2019-07-09,2020-06-01 08:30:00,"nevski",2,2,0,1,"open",30.443716,59.898818,"local","dry","clouds"
"3121","pedestrian_hit",2019-07-09,2020-06-01 09:15:00,"center",1,2,0,1,"part_closed",30.322942,59.933839,"local","unknown","unknown"
"3122","pedestrian_hit",2019-07-09,2020-06-01 13:40:00,"primorsk",1,2,0,1,"open",30.269437,60.012545,"local","dry","clear"
"3123","pedestrian_hit",2019-07-09,2020-06-01 15:00:00,"frunz",1,2,0,1,"open",30.397485,59.853825,"local","wet","clouds"
"3124","collision",2019-07-09,2020-06-01 15:10:00,"mosk",2,2,0,1,"part_closed",30.352381,59.852904,"local","dry","clouds"
"3125","pedestrian_hit",2019-07-09,2020-06-01 15:15:00,"mosk",1,2,1,0,"part_closed",30.321826,59.84828,"local","dry","clouds"
"3126","pedestrian_hit",2019-07-09,2020-06-01 17:20:00,"vyborg",1,2,0,1,"part_closed",30.331246,59.99448,"local","unknown","unknown"
"3127","collision",2019-07-09,2020-06-01 18:40:00,"kalin",3,3,0,1,"part_closed",30.437493,60.040278,"local","dry","clear"
